DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y39,M,BE,2013,75747,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y39,M,BE,2014,73576,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y39,M,BE,2015,71687,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y39,M,BE,2016,72966,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y39,M,BE,2017,73490,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y39,M,BE,2018,74429,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y39,M,BE,2019,76106,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y39,M,BE,2020,77019,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y39,M,BE,2021,76749,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y39,M,BE,2022,76021,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,F,BE,2011,62400,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,F,BE,2012,62920,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,F,BE,2013,64173,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,F,BE,2014,64312,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,F,BE,2015,65119,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,F,BE,2016,64381,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,F,BE,2017,64207,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,F,BE,2018,62753,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,F,BE,2019,62663,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,F,BE,2020,61628,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,F,BE,2021,61084,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,F,BE,2022,60112,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,M,BE,2011,65005,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,M,BE,2012,65800,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,M,BE,2013,67569,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,M,BE,2014,67384,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,M,BE,2015,68142,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,M,BE,2016,67527,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,M,BE,2017,66747,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,M,BE,2018,65840,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,M,BE,2019,65941,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,M,BE,2020,64384,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,M,BE,2021,64074,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y4,M,BE,2022,62813,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,F,BE,2011,77731,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,F,BE,2012,77514,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,F,BE,2013,76017,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,F,BE,2014,73343,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,F,BE,2015,71881,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,F,BE,2016,70374,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,F,BE,2017,71595,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,F,BE,2018,73028,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,F,BE,2019,74283,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,F,BE,2020,75084,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,F,BE,2021,77508,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,F,BE,2022,76399,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,M,BE,2011,80483,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,M,BE,2012,79348,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,M,BE,2013,77890,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,M,BE,2014,75712,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,M,BE,2015,73800,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,M,BE,2016,72011,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,M,BE,2017,72880,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,M,BE,2018,73677,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,M,BE,2019,74709,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,M,BE,2020,76532,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,M,BE,2021,77322,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y40,M,BE,2022,77051,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,F,BE,2011,77075,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,F,BE,2012,78012,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,F,BE,2013,77710,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,F,BE,2014,76137,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,F,BE,2015,73513,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,F,BE,2016,72112,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,F,BE,2017,70462,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,F,BE,2018,71787,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,F,BE,2019,73198,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,F,BE,2020,74644,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,F,BE,2021,75344,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,F,BE,2022,77883,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,M,BE,2011,79592,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,M,BE,2012,80633,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,M,BE,2013,79449,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,M,BE,2014,77875,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,M,BE,2015,75776,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,M,BE,2016,74175,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,M,BE,2017,71931,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,M,BE,2018,73042,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,M,BE,2019,74039,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,M,BE,2020,75160,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,M,BE,2021,76825,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y41,M,BE,2022,77588,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,F,BE,2011,77043,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,F,BE,2012,77294,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,F,BE,2013,78187,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,F,BE,2014,77737,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,F,BE,2015,76219,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,F,BE,2016,73622,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,F,BE,2017,72181,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,F,BE,2018,70566,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,F,BE,2019,72035,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,F,BE,2020,73522,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,F,BE,2021,74881,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,F,BE,2022,75641,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,M,BE,2011,79198,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,M,BE,2012,79760,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,M,BE,2013,80723,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,M,BE,2014,79399,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,M,BE,2015,77927,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,M,BE,2016,75965,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,M,BE,2017,74160,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,M,BE,2018,71988,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,M,BE,2019,73234,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,M,BE,2020,74346,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,M,BE,2021,75332,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y42,M,BE,2022,77059,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,F,BE,2011,77050,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,F,BE,2012,77275,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,F,BE,2013,77460,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,F,BE,2014,78156,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,F,BE,2015,77840,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,F,BE,2016,76375,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,F,BE,2017,73688,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,F,BE,2018,72373,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,F,BE,2019,70760,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,F,BE,2020,72363,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,F,BE,2021,73776,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,F,BE,2022,75079,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,M,BE,2011,80248,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,M,BE,2012,79357,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,M,BE,2013,79779,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,M,BE,2014,80551,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,M,BE,2015,79438,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,M,BE,2016,78107,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,M,BE,2017,75889,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,M,BE,2018,74176,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,M,BE,2019,72223,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,M,BE,2020,73516,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,M,BE,2021,74505,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y43,M,BE,2022,75492,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,F,BE,2011,79465,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,F,BE,2012,77186,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,F,BE,2013,77327,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,F,BE,2014,77438,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,F,BE,2015,78204,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,F,BE,2016,77940,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,F,BE,2017,76438,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,F,BE,2018,73704,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,F,BE,2019,72531,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,F,BE,2020,70996,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,F,BE,2021,72466,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,F,BE,2022,73983,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,M,BE,2011,82006,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,M,BE,2012,80284,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,M,BE,2013,79438,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,M,BE,2014,79651,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,M,BE,2015,80557,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,M,BE,2016,79624,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,M,BE,2017,77975,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,M,BE,2018,75968,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,M,BE,2019,74362,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,M,BE,2020,72461,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,M,BE,2021,73656,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y44,M,BE,2022,74634,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,F,BE,2011,81200,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,F,BE,2012,79542,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,F,BE,2013,77143,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,F,BE,2014,77379,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,F,BE,2015,77477,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,F,BE,2016,78287,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,F,BE,2017,77957,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,F,BE,2018,76475,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,F,BE,2019,73789,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,F,BE,2020,72721,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,F,BE,2021,71212,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,F,BE,2022,72603,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,M,BE,2011,84104,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,M,BE,2012,82109,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,M,BE,2013,80243,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,M,BE,2014,79309,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,M,BE,2015,79663,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,M,BE,2016,80671,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,M,BE,2017,79365,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,M,BE,2018,77923,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,M,BE,2019,76129,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,M,BE,2020,74651,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,M,BE,2021,72584,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y45,M,BE,2022,73810,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,F,BE,2011,83974,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,F,BE,2012,81244,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,F,BE,2013,79601,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,F,BE,2014,77162,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,F,BE,2015,77412,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,F,BE,2016,77494,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,F,BE,2017,78270,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,F,BE,2018,77951,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,F,BE,2019,76583,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,F,BE,2020,73918,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,F,BE,2021,72822,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,F,BE,2022,71368,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,M,BE,2011,86046,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,M,BE,2012,84021,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,M,BE,2013,82055,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,M,BE,2014,80104,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,M,BE,2015,79210,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,M,BE,2016,79695,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,M,BE,2017,80540,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,M,BE,2018,79347,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,M,BE,2019,78000,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,M,BE,2020,76293,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,M,BE,2021,74804,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y46,M,BE,2022,72775,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,F,BE,2011,82452,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,F,BE,2012,84011,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,F,BE,2013,81216,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,F,BE,2014,79479,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,F,BE,2015,77145,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,F,BE,2016,77510,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,F,BE,2017,77439,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,F,BE,2018,78239,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,F,BE,2019,77967,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,F,BE,2020,76718,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,F,BE,2021,74071,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,F,BE,2022,72948,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,M,BE,2011,84363,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,M,BE,2012,85970,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,M,BE,2013,83961,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,M,BE,2014,81920,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,M,BE,2015,80056,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,M,BE,2016,79254,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,M,BE,2017,79609,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,M,BE,2018,80436,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,M,BE,2019,79330,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,M,BE,2020,78055,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,M,BE,2021,76396,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y47,M,BE,2022,74834,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,F,BE,2011,80664,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,F,BE,2012,82454,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,F,BE,2013,83923,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,F,BE,2014,81124,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,F,BE,2015,79419,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,F,BE,2016,77111,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,F,BE,2017,77432,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,F,BE,2018,77426,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,F,BE,2019,78282,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,F,BE,2020,78067,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,F,BE,2021,76674,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,F,BE,2022,74139,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,M,BE,2011,82565,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,M,BE,2012,84235,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,M,BE,2013,85834,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,M,BE,2014,83738,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,M,BE,2015,81856,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,M,BE,2016,80072,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,M,BE,2017,79060,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,M,BE,2018,79497,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,M,BE,2019,80527,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,M,BE,2020,79454,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,M,BE,2021,78151,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y48,M,BE,2022,76417,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,F,BE,2011,81049,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,F,BE,2012,80614,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,F,BE,2013,82405,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,F,BE,2014,83845,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,F,BE,2015,81044,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,F,BE,2016,79375,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,F,BE,2017,77045,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,F,BE,2018,77377,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,F,BE,2019,77424,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,F,BE,2020,78360,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,F,BE,2021,78118,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,F,BE,2022,76694,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,M,BE,2011,81748,
