"","ATCCode","DateUsedForStatisticsYear","Sector","ReportQuarter","TOTAL_VOLUME","TOTAL_VOLUME_UNIT","TOTAL_DDD"
"2838","J01GB01",2015,"HC",3,1119535.68,"mg",4825.52285714286
"2839","J01GB01",2015,"HC",4,1525895.52,"mg",6583.15285714286
"2840","J01GB01",2016,"AC",1,1709574.48,"mg",9360.175
"2841","J01GB01",2016,"AC",2,1733507.44,"mg",9507.97166666667
"2842","J01GB01",2016,"AC",3,1932364.32,"mg",10881.4033333333
"2843","J01GB01",2016,"AC",4,2267180.12,"mg",11430.8971666667
"2844","J01GB01",2016,"HC",1,1380815.44,"mg",6177.7130952381
"2845","J01GB01",2016,"HC",2,1109569.44,"mg",4670.07
"2846","J01GB01",2016,"HC",3,1035944.88,"mg",4436.90595238095
"2847","J01GB01",2016,"HC",4,1237205.56,"mg",5312.75630952381
"2848","J01GB01",2017,"AC",1,1743874.08,"mg",10257.2233333333
"2849","J01GB01",2017,"AC",2,1515872.64,"mg",8832.11333333333
"2850","J01GB01",2017,"AC",3,1736521.28,"mg",10349.1333333333
"2851","J01GB01",2017,"AC",4,2071309.12,"mg",11109.08
"2852","J01GB01",2017,"HC",1,1206513.68,"mg",5245.72357142857
"2853","J01GB01",2017,"HC",2,1328606.52,"mg",5734.84011904762
"2854","J01GB01",2017,"HC",3,878433.36,"mg",3957.44452380952
"2855","J01GB01",2017,"HC",4,1035169.2,"mg",4385.34785714286
"2856","J01GB01",2018,"AC",1,1312402.08,"mg",7578.03
"2857","J01GB01",2018,"AC",2,1482583.04,"mg",8995.06
"2858","J01GB01",2018,"AC",3,1401750.72,"mg",8326.44
"2859","J01GB01",2018,"AC",4,1897062.8,"mg",10628.735
"2860","J01GB01",2018,"HC",1,1039722.28,"mg",4401.76035714286
"2861","J01GB01",2018,"HC",2,1025392.4,"mg",4426.18071428571
"2862","J01GB01",2018,"HC",3,968905.12,"mg",4308.90047619048
"2863","J01GB01",2018,"HC",4,1011708.92,"mg",4299.00488095238
"2864","J01GB01",2019,"AC",1,1864540.8,"mg",10031.32
"2865","J01GB01",2019,"AC",2,2208215.52,"mg",11092.83
"2866","J01GB01",2019,"AC",3,2011305.92,"mg",10451.48
"2867","J01GB01",2019,"AC",4,2499887.36,"mg",12740.8133333333
"2868","J01GB01",2019,"HC",1,986180.16,"mg",4375.41619047619
"2869","J01GB01",2019,"HC",2,1172953.4,"mg",5312.37154761905
"2870","J01GB01",2019,"HC",3,1262463.64,"mg",5568.67107142857
"2871","J01GB01",2019,"HC",4,1112070.6,"mg",4724.5275
"2872","J01GB01",2020,"AC",1,2428492.48,"mg",11931.4666666667
"2873","J01GB01",2020,"AC",2,1997990.08,"mg",10349.8066666667
"2874","J01GB01",2020,"AC",3,2447884.48,"mg",12097.1066666667
"2875","J01GB01",2020,"AC",4,2584048.64,"mg",12882.2133333333
"2876","J01GB01",2020,"HC",1,1222774.68,"mg",5328.9644047619
"2877","J01GB01",2020,"HC",2,849862.48,"mg",3609.61976190476
"2878","J01GB01",2020,"HC",3,1031222.12,"mg",4387.81273809524
"2879","J01GB01",2020,"HC",4,903465.2,"mg",3807.72404761905
"2880","J01GB01",2021,"AC",1,2070710.08,"mg",10021.22
"2881","J01GB01",2021,"AC",2,2225425.92,"mg",11485.0466666667
"2882","J01GB01",2021,"AC",3,2012857.28,"mg",10251.5
"2883","J01GB01",2021,"AC",4,2427458.24,"mg",12507.84
"2884","J01GB01",2021,"HC",1,733074.16,"mg",3101.30119047619
"2885","J01GB01",2021,"HC",2,611623.68,"mg",2729.11619047619
"2886","J01GB01",2021,"HC",3,628292.72,"mg",2800.225
"2887","J01GB01",2021,"HC",4,846211.52,"mg",3878.26380952381
"2888","J01GB03",2012,"HC",1,1118573.1,"mg",4621.94
"2889","J01GB03",2012,"HC",2,1161341.4,"mg",4804.064
"2890","J01GB03",2012,"HC",3,1229948.5,"mg",5085.70666666667
"2891","J01GB03",2012,"HC",4,1312799.6,"mg",5431.22133333333
"2892","J01GB03",2013,"HC",1,1228074.9,"mg",5077.594
"2893","J01GB03",2013,"HC",2,1112855.7,"mg",4600.506
"2894","J01GB03",2013,"HC",3,1005597.6,"mg",4149.564
"2895","J01GB03",2013,"HC",4,1018245.6,"mg",4198.082
"2896","J01GB03",2014,"HC",1,927764.9,"mg",3820.13133333333
"2897","J01GB03",2014,"HC",2,1084500.8,"mg",4479.82333333333
"2898","J01GB03",2014,"HC",3,1004367.9,"mg",4144.708
"2899","J01GB03",2014,"HC",4,915071,"mg",3768.72333333333
"2900","J01GB03",2015,"HC",1,946993.5,"mg",3899.834
"2901","J01GB03",2015,"HC",2,1052415.6,"mg",4341.426
"2902","J01GB03",2015,"HC",3,924626.8,"mg",3807.98666666667
"2903","J01GB03",2015,"HC",4,922845,"mg",3797.868
"2904","J01GB03",2016,"HC",1,913624.2,"mg",3758.742
"2905","J01GB03",2016,"HC",2,1020195.95,"mg",4206.044
"2906","J01GB03",2016,"HC",3,861233.9,"mg",3548.65533333333
"2907","J01GB03",2016,"HC",4,942103,"mg",3881.57833333333
"2908","J01GB03",2017,"HC",1,957288.1,"mg",3941.99633333333
"2909","J01GB03",2017,"HC",2,894560.45,"mg",3684.87733333333
"2910","J01GB03",2017,"HC",3,897342.2,"mg",3699.24966666667
"2911","J01GB03",2017,"HC",4,860750.7,"mg",3546.00233333333
"2912","J01GB03",2018,"HC",1,1009348.55,"mg",4160.897
"2913","J01GB03",2018,"HC",2,869660.5,"mg",3581.46
"2914","J01GB03",2018,"HC",3,833522.7,"mg",3432.485
"2915","J01GB03",2018,"HC",4,802313.7,"mg",3300.84833333333
"2916","J01GB03",2019,"HC",1,796511.25,"mg",3275.43
"2917","J01GB03",2019,"HC",2,790830,"mg",3254.15266666667
"2918","J01GB03",2019,"HC",3,825846.7,"mg",3403.16133333333
"2919","J01GB03",2019,"HC",4,846940.55,"mg",3484.76933333333
"2920","J01GB03",2020,"HC",1,918943.45,"mg",3793.02133333333
"2921","J01GB03",2020,"HC",2,761297.6,"mg",3144.80333333333
"2922","J01GB03",2020,"HC",3,743966,"mg",3061.07433333333
"2923","J01GB03",2020,"HC",4,699813.85,"mg",2883.651
"2924","J01GB03",2021,"HC",1,765660.8,"mg",3152.21
"2925","J01GB03",2021,"HC",2,746874.8,"mg",3077.80666666667
"2926","J01GB03",2021,"HC",3,752490.4,"mg",3107.43333333333
"2927","J01GB03",2021,"HC",4,656189.2,"mg",2694.98
"2928","J01GB06",2012,"AC",1,1531836,"mg",1531.836
"2929","J01GB06",2012,"AC",2,1618740,"mg",1618.74
"2930","J01GB06",2012,"AC",3,1804380,"mg",1804.38
"2931","J01GB06",2012,"AC",4,1704660,"mg",1704.66
"2932","J01GB06",2012,"HC",1,28600290,"mg",28600.29
"2933","J01GB06",2012,"HC",2,25247652,"mg",25247.652
"2934","J01GB06",2012,"HC",3,23930424,"mg",23930.424
"2935","J01GB06",2012,"HC",4,27213804,"mg",27213.804
"2936","J01GB06",2013,"AC",1,1032240,"mg",1032.24
"2937","J01GB06",2013,"AC",2,942480,"mg",942.48
"2938","J01GB06",2013,"AC",3,1299480,"mg",1299.48
"2939","J01GB06",2013,"AC",4,850384,"mg",850.384
"2940","J01GB06",2013,"HC",1,23023950,"mg",23023.95
"2941","J01GB06",2013,"HC",2,23855556,"mg",23855.556
"2942","J01GB06",2013,"HC",3,21038418,"mg",21038.418
"2943","J01GB06",2013,"HC",4,20859918,"mg",20859.918
"2944","J01GB06",2014,"AC",1,1070592,"mg",1070.592
"2945","J01GB06",2014,"AC",2,1026120,"mg",1026.12
"2946","J01GB06",2014,"AC",3,930240,"mg",930.24
"2947","J01GB06",2014,"AC",4,932280,"mg",932.28
"2948","J01GB06",2014,"HC",1,20955288,"mg",20955.288
"2949","J01GB06",2014,"HC",2,19761276,"mg",19761.276
"2950","J01GB06",2014,"HC",3,19950282,"mg",19950.282
"2951","J01GB06",2014,"HC",4,20077680,"mg",20077.68
"2952","J01GB06",2015,"HC",1,19757298,"mg",19757.298
"2953","J01GB06",2015,"HC",2,18792480,"mg",18792.48
"2954","J01GB06",2015,"HC",3,19524942,"mg",19524.942
"2955","J01GB06",2015,"HC",4,18347454,"mg",18347.454
"2956","J01GB06",2016,"AC",1,1917990,"mg",1917.99
"2957","J01GB06",2016,"AC",2,2315930,"mg",2315.93
"2958","J01GB06",2016,"AC",3,1934352,"mg",1934.352
"2959","J01GB06",2016,"AC",4,1716797,"mg",1716.797
"2960","J01GB06",2016,"HC",1,18448170,"mg",18448.17
"2961","J01GB06",2016,"HC",2,17641180,"mg",17641.18
"2962","J01GB06",2016,"HC",3,17731969,"mg",17731.969
"2963","J01GB06",2016,"HC",4,16668550,"mg",16668.55
"2964","J01GB06",2017,"AC",1,2084640,"mg",2084.64
"2965","J01GB06",2017,"AC",2,2159380,"mg",2159.38
"2966","J01GB06",2017,"AC",3,2734070,"mg",2734.07
"2967","J01GB06",2017,"AC",4,1994580,"mg",1994.58
"2968","J01GB06",2017,"HC",1,16997295,"mg",16997.295
"2969","J01GB06",2017,"HC",2,16240997,"mg",16240.997
"2970","J01GB06",2017,"HC",3,16514914,"mg",16514.914
"2971","J01GB06",2017,"HC",4,15192930,"mg",15192.93
"2972","J01GB06",2018,"AC",1,2117970,"mg",2117.97
"2973","J01GB06",2018,"AC",2,2523990,"mg",2523.99
"2974","J01GB06",2018,"AC",3,2060400,"mg",2060.4
"2975","J01GB06",2018,"AC",4,3376632,"mg",3376.632
"2976","J01GB06",2018,"HC",1,17081625,"mg",17081.625
"2977","J01GB06",2018,"HC",2,14552787,"mg",14552.787
"2978","J01GB06",2018,"HC",3,15934265,"mg",15934.265
"2979","J01GB06",2018,"HC",4,15111216,"mg",15111.216
"2980","J01GB06",2019,"AC",1,1537422,"mg",1537.422
"2981","J01GB06",2019,"AC",2,395920,"mg",395.92
"2982","J01GB06",2019,"AC",3,14140,"mg",14.14
"2983","J01GB06",2019,"HC",1,15190501,"mg",15190.501
"2984","J01GB06",2019,"HC",2,14978401,"mg",14978.401
"2985","J01GB06",2019,"HC",3,15144127,"mg",15144.127
"2986","J01GB06",2019,"HC",4,17986979,"mg",17986.979
"2987","J01GB06",2020,"HC",1,16200915,"mg",16200.915
"2988","J01GB06",2020,"HC",2,13262926,"mg",13262.926
"2989","J01GB06",2020,"HC",3,14381996,"mg",14381.996
"2990","J01GB06",2020,"HC",4,15580972,"mg",15580.972
"2991","J01GB06",2021,"HC",1,14329880,"mg",14329.88
"2992","J01GB06",2021,"HC",2,14766301,"mg",14766.301
"2993","J01GB06",2021,"HC",3,13830637,"mg",13830.637
"2994","J01GB06",2021,"HC",4,13334356,"mg",13334.356
"2995","J01GB11",2013,"HC",3,510,"mg",1.275
"2996","J01MA01",2012,"AC",1,70033200,"mg",175083
"2997","J01MA01",2012,"AC",2,66622320,"mg",166555.8
"2998","J01MA01",2012,"AC",3,72942240,"mg",182355.6
"2999","J01MA01",2012,"AC",4,70410400,"mg",176026
"3000","J01MA01",2012,"HC",1,653616,"mg",1634.04
"3001","J01MA01",2012,"HC",2,625260,"mg",1563.15
"3002","J01MA01",2012,"HC",3,655656,"mg",1639.14
"3003","J01MA01",2012,"HC",4,674832,"mg",1687.08
"3004","J01MA01",2013,"AC",1,66591720,"mg",166479.3
"3005","J01MA01",2013,"AC",2,65390160,"mg",163475.4
"3006","J01MA01",2013,"AC",3,70924680,"mg",177311.7
"3007","J01MA01",2013,"AC",4,68612940,"mg",171532.35
"3008","J01MA01",2013,"HC",1,671772,"mg",1679.43
"3009","J01MA01",2013,"HC",2,624036,"mg",1560.09
"3010","J01MA01",2013,"HC",3,655656,"mg",1639.14
"3011","J01MA01",2013,"HC",4,640968,"mg",1602.42
"3012","J01MA01",2014,"AC",1,65508480,"mg",163771.2
"3013","J01MA01",2014,"AC",2,65088240,"mg",162720.6
"3014","J01MA01",2014,"AC",3,70235160,"mg",175587.9
"3015","J01MA01",2014,"AC",4,65290200,"mg",163225.5
"3016","J01MA01",2014,"HC",1,587112,"mg",1467.78
"3017","J01MA01",2014,"HC",2,604860,"mg",1512.15
"3018","J01MA01",2014,"HC",3,486744,"mg",1216.86
"3019","J01MA01",2014,"HC",4,423504,"mg",1058.76
"3020","J01MA01",2015,"AC",1,60200400,"mg",150501
"3021","J01MA01",2015,"AC",2,58754040,"mg",146885.1
"3022","J01MA01",2015,"AC",3,64851600,"mg",162129
"3023","J01MA01",2015,"AC",4,60439080,"mg",151097.7
"3024","J01MA01",2015,"HC",1,507144,"mg",1267.86
"3025","J01MA01",2015,"HC",2,379424,"mg",948.56
"3026","J01MA01",2015,"HC",3,315368,"mg",788.42
"3027","J01MA01",2015,"HC",4,419832,"mg",1049.58
"3028","J01MA01",2016,"AC",1,58017026,"mg",145042.565
"3029","J01MA01",2016,"AC",2,57242760,"mg",143106.9
"3030","J01MA01",2016,"AC",3,58075606,"mg",145189.015
"3031","J01MA01",2016,"AC",4,49790664.8,"mg",124476.662
"3032","J01MA01",2016,"HC",1,479750,"mg",1199.375
"3033","J01MA01",2016,"HC",2,413292,"mg",1033.23
"3034","J01MA01",2016,"HC",3,447430,"mg",1118.575
"3035","J01MA01",2016,"HC",4,442380,"mg",1105.95
"3036","J01MA01",2017,"AC",1,46524236,"mg",116310.59
"3037","J01MA01",2017,"AC",2,42395760,"mg",105989.4
"3038","J01MA01",2017,"AC",3,46687654,"mg",116719.135
"3039","J01MA01",2017,"AC",4,43337328,"mg",108343.32
"3040","J01MA01",2017,"HC",1,353500,"mg",883.75
"3041","J01MA01",2017,"HC",2,346430,"mg",866.075
"3042","J01MA01",2017,"HC",3,324816,"mg",812.04
"3043","J01MA01",2017,"HC",4,404000,"mg",1010
"3044","J01MA01",2018,"AC",1,42168712,"mg",105421.78
"3045","J01MA01",2018,"AC",2,18726612,"mg",46816.53
"3046","J01MA01",2018,"AC",3,9306140,"mg",23265.35
"3047","J01MA01",2018,"AC",4,9646712,"mg",24116.78
"3048","J01MA01",2018,"HC",1,402788,"mg",1006.97
"3049","J01MA01",2018,"HC",2,269670,"mg",674.175
"3050","J01MA01",2018,"HC",3,366832,"mg",917.08
"3051","J01MA01",2018,"HC",4,354106,"mg",885.265
"3052","J01MA01",2019,"AC",1,9145348,"mg",22863.37
"3053","J01MA01",2019,"AC",2,9254832,"mg",23137.08
"3054","J01MA01",2019,"AC",3,8835076,"mg",22087.69
"3055","J01MA01",2019,"AC",4,8857498,"mg",22143.745
"3056","J01MA01",2019,"HC",1,295526,"mg",738.815
"3057","J01MA01",2019,"HC",2,233916,"mg",584.79
"3058","J01MA01",2019,"HC",3,357944,"mg",894.86
"3059","J01MA01",2019,"HC",4,247248,"mg",618.12
"3060","J01MA01",2020,"AC",1,6162212,"mg",15405.53
"3061","J01MA01",2020,"AC",2,3806892,"mg",9517.23
"3062","J01MA01",2020,"AC",3,3275430,"mg",8188.575
"3063","J01MA01",2020,"AC",4,3923042,"mg",9807.605
"3064","J01MA01",2020,"HC",1,289870,"mg",724.675
"3065","J01MA01",2020,"HC",2,203212,"mg",508.03
"3066","J01MA01",2020,"HC",3,88314,"mg",220.785
"3067","J01MA01",2020,"HC",4,119786,"mg",299.465
"3068","J01MA01",2021,"AC",1,4013740,"mg",10034.35
"3069","J01MA01",2021,"AC",2,3712356,"mg",9280.89
"3070","J01MA01",2021,"AC",3,3986268,"mg",9965.67
"3071","J01MA01",2021,"AC",4,3618022,"mg",9045.055
"3072","J01MA01",2021,"HC",1,117564,"mg",293.91
"3073","J01MA01",2021,"HC",2,154530,"mg",386.325
"3074","J01MA01",2021,"HC",3,141400,"mg",353.5
"3075","J01MA01",2021,"HC",4,162016,"mg",405.04
"3076","J01MA02",2012,"AC",1,1056396150,"mg",1056396.15
"3077","J01MA02",2012,"AC",2,1011279000,"mg",1011279
"3078","J01MA02",2012,"AC",3,1063245450,"mg",1063245.45
"3079","J01MA02",2012,"AC",4,1094779150,"mg",1094779.15
"3080","J01MA02",2012,"HC",1,105277290,"mg",110381.625
"3081","J01MA02",2012,"HC",2,101549650,"mg",106408.165
"3082","J01MA02",2012,"HC",3,102280939,"mg",107404.96
"3083","J01MA02",2012,"HC",4,105966913,"mg",110786.005
"3084","J01MA02",2013,"AC",1,1047387000,"mg",1047387
"3085","J01MA02",2013,"AC",2,1014078900,"mg",1014078.9
"3086","J01MA02",2013,"AC",3,1064048700,"mg",1064048.7
"3087","J01MA02",2013,"AC",4,1102311950,"mg",1102311.95
"3088","J01MA02",2013,"HC",1,101763085,"mg",106405.36
"3089","J01MA02",2013,"HC",2,96914689,"mg",101381.32
"3090","J01MA02",2013,"HC",3,99493610,"mg",104179.49
"3091","J01MA02",2013,"HC",4,100787592,"mg",105339.495
"3092","J01MA02",2014,"AC",1,1051255350,"mg",1051255.35
"3093","J01MA02",2014,"AC",2,1040275050,"mg",1040275.05
"3094","J01MA02",2014,"AC",3,1095956850,"mg",1095956.85
"3095","J01MA02",2014,"AC",4,1113523800,"mg",1113523.8
"3096","J01MA02",2014,"HC",1,98770369,"mg",103167.895
"3097","J01MA02",2014,"HC",2,98328643,"mg",102900.13
"3098","J01MA02",2014,"HC",3,99837901,"mg",104626.24
"3099","J01MA02",2014,"HC",4,101882904,"mg",106451.535
"3100","J01MA02",2015,"AC",1,1063286250,"mg",1063286.25
"3101","J01MA02",2015,"AC",2,1035053160,"mg",1035053.16
"3102","J01MA02",2015,"AC",3,1091180190,"mg",1091180.19
"3103","J01MA02",2015,"AC",4,1113534510,"mg",1113534.51
"3104","J01MA02",2015,"HC",1,99068469,"mg",103625.625
"3105","J01MA02",2015,"HC",2,95606283,"mg",99926.34
"3106","J01MA02",2015,"HC",3,101591730,"mg",106239.105
"3107","J01MA02",2015,"HC",4,109464079,"mg",113973.295
"3108","J01MA02",2016,"AC",1,1037996442.5,"mg",1037996.4425
"3109","J01MA02",2016,"AC",2,1021555662.5,"mg",1021555.6625
"3110","J01MA02",2016,"AC",3,1080816907.5,"mg",1080816.9075
"3111","J01MA02",2016,"AC",4,1069188545,"mg",1069188.545
"3112","J01MA02",2016,"HC",1,98689867.5,"mg",102853.5925
"3113","J01MA02",2016,"HC",2,96623440,"mg",100914.6775
"3114","J01MA02",2016,"HC",3,101292180,"mg",105726.08
"3115","J01MA02",2016,"HC",4,98039266,"mg",102310.96
"3116","J01MA02",2017,"AC",1,1006255425,"mg",1006255.425
"3117","J01MA02",2017,"AC",2,977798927.5,"mg",977798.9275
"3118","J01MA02",2017,"AC",3,1029720502.5,"mg",1029720.5025
"3119","J01MA02",2017,"AC",4,1056670830,"mg",1056670.83
"3120","J01MA02",2017,"HC",1,99152993,"mg",103327.02
"3121","J01MA02",2017,"HC",2,92858481,"mg",96845.6075
"3122","J01MA02",2017,"HC",3,93920536.5,"mg",98060.88
"3123","J01MA02",2017,"HC",4,98453729.5,"mg",102445.3
"3124","J01MA02",2018,"AC",1,1015016922.5,"mg",1015016.9225
"3125","J01MA02",2018,"AC",2,501192805,"mg",501192.805
"3126","J01MA02",2018,"AC",3,301425662.5,"mg",301425.6625
"3127","J01MA02",2018,"AC",4,318030820,"mg",318030.82
"3128","J01MA02",2018,"HC",1,94016860,"mg",97881.3725
"3129","J01MA02",2018,"HC",2,85979962,"mg",89479.6625
"3130","J01MA02",2018,"HC",3,87951838,"mg",91554.205
"3131","J01MA02",2018,"HC",4,86638446.5,"mg",90281.87
"3132","J01MA02",2019,"AC",1,295909042.5,"mg",295909.0425
"3133","J01MA02",2019,"AC",2,282691677.5,"mg",282691.6775
"3134","J01MA02",2019,"AC",3,304368802.5,"mg",304368.8025
"3135","J01MA02",2019,"AC",4,317346797.5,"mg",317346.7975
"3136","J01MA02",2019,"HC",1,86205661.5,"mg",89726.37
"3137","J01MA02",2019,"HC",2,79773582.5,"mg",83097.24
"3138","J01MA02",2019,"HC",3,85495691.5,"mg",89122.955
"3139","J01MA02",2019,"HC",4,85006185.5,"mg",88397.21
"3140","J01MA02",2020,"AC",1,283687537.5,"mg",283687.5375
"3141","J01MA02",2020,"AC",2,233421100,"mg",233421.1
"3142","J01MA02",2020,"AC",3,264490467.5,"mg",264490.4675
"3143","J01MA02",2020,"AC",4,289203400,"mg",289203.4
"3144","J01MA02",2020,"HC",1,77458920,"mg",80418.9775
"3145","J01MA02",2020,"HC",2,62082276,"mg",64748.3225
"3146","J01MA02",2020,"HC",3,78379167.5,"mg",81664.545
"3147","J01MA02",2020,"HC",4,72179458,"mg",75526.5475
"3148","J01MA02",2021,"AC",1,257020002.5,"mg",257020.0025
"3149","J01MA02",2021,"AC",2,251040550,"mg",251040.55
"3150","J01MA02",2021,"AC",3,273545622.5,"mg",273545.6225
"3151","J01MA02",2021,"AC",4,272434117.5,"mg",272434.1175
"3152","J01MA02",2021,"HC",1,70727320.5,"mg",73772.42
"3153","J01MA02",2021,"HC",2,70717069,"mg",73896.9025
"3154","J01MA02",2021,"HC",3,74041231.5,"mg",77169.8075
"3155","J01MA02",2021,"HC",4,74116586,"mg",76910.63
"3156","J01MA06",2012,"AC",1,168215136,"mg",210268.92
"3157","J01MA06",2012,"AC",2,158730768,"mg",198413.46
"3158","J01MA06",2012,"AC",3,157388448,"mg",196735.56
"3159","J01MA06",2012,"AC",4,149589864,"mg",186987.33
"3160","J01MA06",2012,"HC",1,3905376,"mg",4881.72
"3161","J01MA06",2012,"HC",2,3564288,"mg",4455.36
"3162","J01MA06",2012,"HC",3,3392928,"mg",4241.16
"3163","J01MA06",2012,"HC",4,3334992,"mg",4168.74
"3164","J01MA06",2013,"AC",1,135954576,"mg",169943.22
"3165","J01MA06",2013,"AC",2,130546128,"mg",163182.66
"3166","J01MA06",2013,"AC",3,141335280,"mg",176669.1
"3167","J01MA06",2013,"AC",4,137424498.4,"mg",171780.623
"3168","J01MA06",2013,"HC",1,2874360,"mg",3592.95
"3169","J01MA06",2013,"HC",2,2450856,"mg",3063.57
"3170","J01MA06",2013,"HC",3,2285208,"mg",2856.51
"3171","J01MA06",2013,"HC",4,2031024,"mg",2538.78
"3172","J01MA06",2014,"AC",1,120731280,"mg",150914.1
"3173","J01MA06",2014,"AC",2,107369280,"mg",134211.6
"3174","J01MA06",2014,"AC",3,116873232,"mg",146091.54
"3175","J01MA06",2014,"AC",4,113328528,"mg",141660.66
"3176","J01MA06",2014,"HC",1,1531960,"mg",1914.95
"3177","J01MA06",2014,"HC",2,1625096,"mg",2031.37
"3178","J01MA06",2014,"HC",3,1278632,"mg",1598.29
"3179","J01MA06",2014,"HC",4,1408872,"mg",1761.09
"3180","J01MA06",2015,"AC",1,101920848,"mg",127401.06
"3181","J01MA06",2015,"AC",2,97076256,"mg",121345.32
"3182","J01MA06",2015,"AC",3,101276208,"mg",126595.26
"3183","J01MA06",2015,"AC",4,99335760,"mg",124169.7
"3184","J01MA06",2015,"HC",1,1626304,"mg",2032.88
"3185","J01MA06",2015,"HC",2,1318176,"mg",1647.72
"3186","J01MA06",2015,"HC",3,1216640,"mg",1520.8
"3187","J01MA06",2015,"HC",4,1275824,"mg",1594.78
"3188","J01MA06",2016,"AC",1,85794652,"mg",107243.315
"3189","J01MA06",2016,"AC",2,84953524,"mg",106191.905
"3190","J01MA06",2016,"AC",3,86638608,"mg",108298.26
"3191","J01MA06",2016,"AC",4,81216451.6,"mg",101520.5645
"3192","J01MA06",2016,"HC",1,1131200,"mg",1414
"3193","J01MA06",2016,"HC",2,824160,"mg",1030.2
"3194","J01MA06",2016,"HC",3,836684,"mg",1045.855
"3195","J01MA06",2016,"HC",4,1013228,"mg",1266.535
"3196","J01MA06",2017,"AC",1,70838168,"mg",88547.71
"3197","J01MA06",2017,"AC",2,67323368,"mg",84154.21
"3198","J01MA06",2017,"AC",3,71327412,"mg",89159.265
"3199","J01MA06",2017,"AC",4,68225804,"mg",85282.255
"3200","J01MA06",2017,"HC",1,1056056,"mg",1320.07
"3201","J01MA06",2017,"HC",2,723556,"mg",904.445
"3202","J01MA06",2017,"HC",3,706180,"mg",882.725
"3203","J01MA06",2017,"HC",4,815272,"mg",1019.09
"3204","J01MA06",2018,"AC",1,60511928,"mg",75639.91
"3205","J01MA06",2018,"AC",2,23506336,"mg",29382.92
"3206","J01MA06",2018,"AC",3,7966072,"mg",9957.59
"3207","J01MA06",2018,"AC",4,8464204,"mg",10580.255
"3208","J01MA06",2018,"HC",1,700536,"mg",875.67
"3209","J01MA06",2018,"HC",2,572064,"mg",715.08
"3210","J01MA06",2018,"HC",3,597112,"mg",746.39
"3211","J01MA06",2018,"HC",4,540148,"mg",675.185
"3212","J01MA06",2019,"AC",1,7790736,"mg",9738.42
"3213","J01MA06",2019,"AC",2,7277656,"mg",9097.07
"3214","J01MA06",2019,"AC",3,7791544,"mg",9739.43
"3215","J01MA06",2019,"AC",4,7755588,"mg",9694.485
"3216","J01MA06",2019,"HC",1,637916,"mg",797.395
"3217","J01MA06",2019,"HC",2,493688,"mg",617.11
"3218","J01MA06",2019,"HC",3,469852,"mg",587.315
"3219","J01MA06",2019,"HC",4,284416,"mg",355.52
"3220","J01MA06",2020,"AC",1,6987988,"mg",8734.985
"3221","J01MA06",2020,"AC",2,6459152,"mg",8073.94
"3222","J01MA06",2020,"AC",3,7774576,"mg",9718.22
"3223","J01MA06",2020,"AC",4,6794068,"mg",8492.585
"3224","J01MA06",2020,"HC",1,330068,"mg",412.585
"3225","J01MA06",2020,"HC",2,231088,"mg",288.86
"3226","J01MA06",2020,"HC",3,456520,"mg",570.65
"3227","J01MA06",2020,"HC",4,269468,"mg",336.835
"3228","J01MA06",2021,"AC",1,5325932,"mg",6657.415
"3229","J01MA06",2021,"AC",2,5546920,"mg",6933.65
"3230","J01MA06",2021,"AC",3,5350980,"mg",6688.725
"3231","J01MA06",2021,"AC",4,5580452,"mg",6975.565
"3232","J01MA06",2021,"HC",1,291284,"mg",364.105
"3233","J01MA06",2021,"HC",2,280780,"mg",350.975
"3234","J01MA06",2021,"HC",3,376124,"mg",470.155
"3235","J01MA06",2021,"HC",4,469456,"mg",586.82
"3236","J01MA12",2012,"AC",1,185396220,"mg",370792.44
"3237","J01MA12",2012,"AC",2,152800080,"mg",305600.16
"3238","J01MA12",2012,"AC",3,143973510,"mg",287947.02
"3239","J01MA12",2012,"AC",4,166068095,"mg",332136.19
"3240","J01MA12",2012,"HC",1,34778940,"mg",69557.88
"3241","J01MA12",2012,"HC",2,32305185,"mg",64610.37
"3242","J01MA12",2012,"HC",3,31393050,"mg",62786.1
"3243","J01MA12",2012,"HC",4,31361940,"mg",62723.88
"3244","J01MA12",2013,"AC",1,168525420,"mg",337050.84
"3245","J01MA12",2013,"AC",2,128273160,"mg",256546.32
"3246","J01MA12",2013,"AC",3,125971530,"mg",251943.06
"3247","J01MA12",2013,"AC",4,143102361.5,"mg",286204.723
"3248","J01MA12",2013,"HC",1,31765860,"mg",63531.72
"3249","J01MA12",2013,"HC",2,27981915,"mg",55963.83
"3250","J01MA12",2013,"HC",3,28990440,"mg",57980.88
"3251","J01MA12",2013,"HC",4,28719375,"mg",57438.75
